dataset,additional_info,embedding_model,embedding_max_length,dr_method,dr_parameter,mn_ratio,fp_ratio,dimension_size,trustworthiness_ten_neigh,trustworthiness_fifty_neigh,trustworthiness_hundred_neigh,continuity_ten_neigh,continuity_fifty_neigh,continuity_hundred_neigh,pearson_corr,spearman_corr,ALS,AGS,Q,B,Q-B,NUM,Ss
SV,question_cah_age_comment,allenai/longformer-base-4096,1024,PCA,N/A,N/A,N/A,5,0.9514,0.9486,0.9471,0.98,0.9726,0.9688,0.9863,0.955,0.961416666666667,0.97065,3.73288160444445,0.0000852544444444383,3.73279635000001,1.9320446035224,0.966
SV,question_cah_age_comment,allenai/longformer-base-4096,1024,PCA,N/A,N/A,N/A,10,0.9852,0.9817,0.9797,0.9948,0.9913,0.9892,0.992,0.9723,0.9870,0.98215,3.87748608444444,0.0000233611111111079,3.87746272333333,1.96912740149878,0.9846
SV,question_cah_age_comment,allenai/longformer-base-4096,1024,PCA,N/A,N/A,N/A,50,0.9998,0.9995,0.9993,0.9999,0.9997,0.9996,0.9988,0.9954,0.9996,0.9971,3.9869,0.0000,3.9869,1.99673172626336,0.9984
SV,question_cah_age_comment,allenai/longformer-base-4096,1024,UMAP,30,N/A,N/A,5,0.9659,0.9563,0.9505,0.9772,0.9623,0.9537,0.8815,0.7639,0.9610,0.8227,3.1815,0.0191,3.1624,1.77831491961726,0.8892
SV,question_cah_age_comment,allenai/longformer-base-4096,1024,UMAP,30,N/A,N/A,10,0.969,0.9586,0.9523,0.9774,0.9624,0.9538,0.881,0.7639,0.96225,0.82245,3.18515409,0.01954404,3.16561005,1.77921613358243,0.8896
SV,question_cah_age_comment,allenai/longformer-base-4096,1024,UMAP,30,N/A,N/A,50,0.969,0.9585,0.9522,0.9774,0.9625,0.9539,0.8784,0.7625,0.96225,0.8205,3.17801929,0.02010724,3.15791205,1.77705150459968,0.8885
SV,question_cah_age_comment,allenai/longformer-base-4096,2048,PaCMAP,30,2,0.5,5,0.952,0.9444,0.9401,0.9625,0.9512,0.9448,0.8641,0.806,0.949166666666667,0.83505,3.18342911361111,0.0130226136111112,3.1704065,1.78056353439017,0.8903
SV,question_cah_age_comment,allenai/longformer-base-4096,2048,PaCMAP,30,2,0.5,10,0.952,0.9444,0.9401,0.9625,0.9512,0.9448,0.8642,0.806,0.949166666666667,0.8351,3.18360753777778,0.0130112044444445,3.17059633333334,1.78061684068565,0.8903
SV,question_cah_age_comment,allenai/longformer-base-4096,2048,PaCMAP,30,2,0.5,50,0.952,0.9444,0.9401,0.9625,0.9512,0.9448,0.8641,0.806,0.949166666666667,0.83505,3.18342911361111,0.0130226136111112,3.1704065,1.78056353439017,0.8903
SV,question_cah_age_comment,allenai/longformer-base-4096,2048,PCA,N/A,N/A,N/A,5,0.9514,0.9486,0.9471,0.98,0.9726,0.9688,0.9863,0.955,0.961416666666667,0.97065,3.73288160444445,0.0000852544444444383,3.73279635000001,1.9320446035224,0.966
SV,question_cah_age_comment,allenai/longformer-base-4096,2048,PCA,N/A,N/A,N/A,10,0.9852,0.9817,0.9797,0.9948,0.9913,0.9892,0.992,0.9723,0.9870,0.98215,3.87748608444444,0.0000233611111111079,3.87746272333333,1.96912740149878,0.9846
SV,question_cah_age_comment,allenai/longformer-base-4096,2048,PCA,N/A,N/A,N/A,50,0.9998,0.9995,0.9993,0.9999,0.9997,0.9996,0.9988,0.9954,0.9996,0.9971,3.9869,0.0000,3.9869,1.99673172626336,0.9984
SV,question_cah_age_comment,allenai/longformer-base-4096,2048,UMAP,30,N/A,N/A,5,0.9659,0.9564,0.9506,0.9773,0.9624,0.9538,0.8818,0.7639,0.9611,0.8229,3.1824,0.0191,3.1633,1.77855413936902,0.8893
SV,question_cah_age_comment,allenai/longformer-base-4096,2048,UMAP,30,N/A,N/A,10,0.9688,0.9584,0.9521,0.9774,0.9624,0.9538,0.8805,0.7641,0.9622,0.8223,3.1843,0.0196,3.1647,1.7789614329715,0.8895
SV,question_cah_age_comment,allenai/longformer-base-4096,2048,UMAP,30,N/A,N/A,50,0.9691,0.9585,0.9522,0.9774,0.9624,0.9538,0.879,0.7631,0.9622,0.82105,3.18009944694444,0.019932733611111,3.16016671333333,1.77768577463323,0.8888
SV,question_cah_age_comment,allenai/longformer-base-4096,4096,PaCMAP,30,2,0.5,5,0.952,0.9444,0.9401,0.9625,0.9512,0.9448,0.8641,0.806,0.949166666666667,0.83505,3.18342911361111,0.0130226136111112,3.1704065,1.78056353439017,0.8903
SV,question_cah_age_comment,allenai/longformer-base-4096,4096,PaCMAP,30,2,0.5,10,0.952,0.9444,0.9401,0.9625,0.9512,0.9448,0.8642,0.806,0.949166666666667,0.8351,3.18360753777778,0.0130112044444445,3.17059633333334,1.78061684068565,0.8903
SV,question_cah_age_comment,allenai/longformer-base-4096,4096,PaCMAP,30,2,0.5,50,0.952,0.9444,0.9401,0.9625,0.9512,0.9448,0.8641,0.806,0.949166666666667,0.83505,3.18342911361111,0.0130226136111112,3.1704065,1.78056353439017,0.8903
SV,question_cah_age_comment,allenai/longformer-base-4096,4096,PCA,N/A,N/A,N/A,5,0.9514,0.9486,0.9471,0.98,0.9726,0.9688,0.9863,0.955,0.961416666666667,0.97065,3.73288160444445,0.0000852544444444383,3.73279635000001,1.9320446035224,0.966
SV,question_cah_age_comment,allenai/longformer-base-4096,4096,PCA,N/A,N/A,N/A,10,0.9852,0.9817,0.9797,0.9948,0.9913,0.9892,0.992,0.9723,0.9870,0.98215,3.87748608444444,0.0000233611111111079,3.87746272333333,1.96912740149878,0.9846
SV,question_cah_age_comment,allenai/longformer-base-4096,4096,PCA,N/A,N/A,N/A,50,0.9998,0.9995,0.9993,0.9999,0.9997,0.9996,0.9988,0.9954,0.9996,0.9971,3.9869,0.0000,3.9869,1.99673172626336,0.9984
SV,question_cah_age_comment,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,5,0.9659,0.9564,0.9506,0.9773,0.9624,0.9538,0.8818,0.7639,0.9611,0.8229,3.1824,0.0191,3.1633,1.77855413936902,0.8893
SV,question_cah_age_comment,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,10,0.9688,0.9584,0.9521,0.9774,0.9624,0.9538,0.8805,0.7641,0.9622,0.8223,3.1843,0.0196,3.1647,1.7789614329715,0.8895
SV,question_cah_age_comment,allenai/longformer-base-4096,4096,UMAP,30,N/A,N/A,50,0.9691,0.9585,0.9522,0.9774,0.9624,0.9538,0.879,0.7631,0.9622,0.82105,3.18009944694444,0.019932733611111,3.16016671333333,1.77768577463323,0.8888
SV,question_cah_age_comment,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,5,0.9349,0.9253,0.9195,0.955,0.9395,0.9308,0.6215,0.6275,0.934166666666667,0.6245,2.42944177777778,0.0958934444444446,2.33354833333334,1.52759560530048,0.7638
SV,question_cah_age_comment,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,10,0.9385,0.9277,0.9214,0.9553,0.9398,0.931,0.6218,0.6279,0.9356,0.6249,2.4351,0.0966,2.3385,1.52920904282792,0.7646
SV,question_cah_age_comment,google-bert/bert-base-uncased,128,PaCMAP,30,2,0.5,50,0.9376,0.927,0.9208,0.9552,0.9397,0.9309,0.6217,0.6277,0.9352,0.6247,2.43328801,0.09641025,2.33687776,1.52868497735799,0.7643
SV,question_cah_age_comment,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,5,0.9319,0.9282,0.9261,0.9793,0.9704,0.9655,0.7932,0.8027,0.9502,0.7980,3.0561,0.0232,3.0330,1.7415380424594,0.8708
SV,question_cah_age_comment,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,10,0.9824,0.9778,0.975,0.9945,0.9903,0.9876,0.8689,0.8773,0.9846,0.8731,3.45104929,0.01243225,3.43861704,1.85435084059085,0.9272
SV,question_cah_age_comment,google-bert/bert-base-uncased,128,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9991,0.9999,0.9996,0.9995,0.9722,0.9739,0.9996,0.9731,3.8912,0.0007,3.8904,1.97242199085287,0.9862
SV,question_cah_age_comment,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,5,0.9566,0.944,0.9361,0.9642,0.9431,0.9312,0.6048,0.5762,0.945866666666667,0.5905,2.36042253444445,0.126285467777778,2.23413706666667,1.49470300282921,0.7474
SV,question_cah_age_comment,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,10,0.967,0.9524,0.9433,0.9654,0.9448,0.9331,0.6082,0.5809,0.951,0.5946,2.3887248025,0.1270566025,2.2616682,1.50388437055513,0.7519
SV,question_cah_age_comment,google-bert/bert-base-uncased,128,UMAP,30,N/A,N/A,50,0.967,0.9523,0.9433,0.9653,0.9447,0.9331,0.6081,0.5812,0.95095,0.5947,2.38887936,0.12694969,2.26192967,1.50397129959318,0.752
SV,question_cah_age_comment,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,5,0.936,0.9264,0.9208,0.9558,0.9405,0.9319,0.6479,0.648,0.935233333333333,0.64795,2.50646946694444,0.0825317136111109,2.42393775333333,1.55690004603164,0.7785
SV,question_cah_age_comment,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,10,0.9394,0.9286,0.9226,0.9561,0.9408,0.9321,0.6481,0.6482,0.9366,0.6482,2.5114,0.0832,2.4282,1.55827762609876,0.7791
SV,question_cah_age_comment,google-bert/bert-base-uncased,256,PaCMAP,30,2,0.5,50,0.9383,0.9278,0.9219,0.956,0.9406,0.932,0.6479,0.6481,0.9361,0.6480,2.50937281,0.08300161,2.4263712,1.55768135380764,0.7788
SV,question_cah_age_comment,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,5,0.9336,0.9299,0.9278,0.9795,0.9707,0.9659,0.8103,0.8178,0.9512,0.8141,3.1162,0.0188,3.0974,1.75994487981868,0.88
SV,question_cah_age_comment,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,10,0.9828,0.9782,0.9755,0.9946,0.9904,0.9878,0.8784,0.8861,0.9849,0.8823,3.4862,0.0105,3.4757,1.86431040423351,0.9322
SV,question_cah_age_comment,google-bert/bert-base-uncased,256,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9992,0.9999,0.9997,0.9995,0.9732,0.9759,0.9996,0.9746,3.8972,0.0006,3.8966,1.97397460723283,0.987
SV,question_cah_age_comment,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,5,0.9574,0.9446,0.9367,0.9646,0.9436,0.9319,0.6138,0.6001,0.9465,0.6070,2.4131,0.1153,2.2978,1.51586007709595,0.7579
SV,question_cah_age_comment,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,10,0.9673,0.9527,0.9439,0.9658,0.9454,0.9339,0.6165,0.6036,0.9515,0.6101,2.4384,0.1166,2.3219,1.52376189084778,0.7619
SV,question_cah_age_comment,google-bert/bert-base-uncased,256,UMAP,30,N/A,N/A,50,0.9675,0.9528,0.9439,0.9658,0.9455,0.934,0.6159,0.6033,0.9516,0.6096,2.4373,0.1170,2.3203,1.52326649014544,0.7616
SV,question_cah_age_comment,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,5,0.9368,0.9269,0.9214,0.9559,0.9405,0.9319,0.6531,0.6502,0.9356,0.6517,2.5193,0.0806,2.4386,1.56161713404193,0.7808
SV,question_cah_age_comment,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,10,0.9403,0.9293,0.9233,0.9562,0.9409,0.9322,0.6534,0.6505,0.9370,0.6520,2.5249,0.0813,2.4436,1.56320041154891,0.7816
SV,question_cah_age_comment,google-bert/bert-base-uncased,512,PaCMAP,30,2,0.5,50,0.9395,0.9286,0.9227,0.9561,0.9407,0.9321,0.6532,0.6504,0.9366,0.6518,2.5231,0.0811,2.4419,1.56267302188697,0.7813
SV,question_cah_age_comment,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,5,0.9338,0.9301,0.928,0.9795,0.9708,0.966,0.8149,0.8201,0.951366666666667,0.8175,3.12888928444445,0.0179202844444445,3.11096900000001,1.76379392220293,0.8819
SV,question_cah_age_comment,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,10,0.9828,0.9782,0.9755,0.9946,0.9904,0.9878,0.8811,0.8873,0.9849,0.8842,3.4935,0.0101,3.4833,1.86636957040489,0.9332
SV,question_cah_age_comment,google-bert/bert-base-uncased,512,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9992,0.9999,0.9997,0.9995,0.9736,0.9761,0.9996,0.9749,3.8984,0.0006,3.8978,1.97427841248391,0.9871
SV,question_cah_age_comment,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,5,0.9571,0.9445,0.9367,0.9647,0.9437,0.9319,0.6167,0.6018,0.9464,0.6093,2.4202,0.1137,2.3065,1.51870274686435,0.7594
SV,question_cah_age_comment,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,10,0.9674,0.9527,0.9439,0.9657,0.9452,0.9337,0.6202,0.6056,0.9514,0.6129,2.4471,0.1146,2.3325,1.52726355289452,0.7636
SV,question_cah_age_comment,google-bert/bert-base-uncased,512,UMAP,30,N/A,N/A,50,0.9675,0.9529,0.944,0.9658,0.9454,0.9339,0.6203,0.6055,0.951583333333333,0.6129,2.44760810027778,0.114706400277778,2.3329017,1.52738393994437,0.7637
SV,question_cah_age_comment,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,5,0.9436,0.9333,0.9272,0.951,0.9361,0.9273,0.7516,0.6675,0.936416666666667,0.7096,2.70920626777778,0.0514684844444446,2.65773778333334,1.6302569684971,0.8151
SV,question_cah_age_comment,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,10,0.9438,0.9334,0.9272,0.951,0.9361,0.9273,0.7516,0.6675,0.936466666666667,0.7096,2.70937086694445,0.0514911736111113,2.65787969333334,1.63030049172947,0.8152
SV,question_cah_age_comment,google/bigbird-roberta-base,1024,PaCMAP,30,2,0.5,50,0.9439,0.9334,0.9272,0.951,0.9361,0.9273,0.7516,0.6675,0.936483333333333,0.7096,2.70942573444444,0.0514987377777776,2.65792699666666,1.63031499921538,0.8152
SV,question_cah_age_comment,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,5,0.938,0.9349,0.933,0.9804,0.972,0.9674,0.9232,0.8848,0.954283333333333,0.9040,3.45321694694444,0.00252841361111108,3.45068853333333,1.85760289979676,0.9288
SV,question_cah_age_comment,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,10,0.9848,0.9806,0.9782,0.9946,0.9905,0.988,0.9532,0.9288,0.9861,0.9410,3.7138,0.0020,3.7117,1.92658847015478,0.9633
SV,question_cah_age_comment,google/bigbird-roberta-base,1024,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9991,0.9999,0.9996,0.9994,0.9888,0.983,0.9995,0.9859,3.94194552111111,0.000185867777777769,3.94175965333333,1.98538652491985,0.9927
SV,question_cah_age_comment,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,5,0.9559,0.9441,0.9369,0.9693,0.95,0.9387,0.679,0.589,0.94915,0.634,2.5063639225,0.0993195225,2.4070444,1.5514652429236,0.7757
SV,question_cah_age_comment,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,10,0.9644,0.951,0.943,0.9703,0.9511,0.9398,0.6863,0.5936,0.953266666666667,0.6400,2.53833934694445,0.0981673336111113,2.44017201333334,1.56210499433724,0.7811
SV,question_cah_age_comment,google/bigbird-roberta-base,1024,UMAP,30,N/A,N/A,50,0.9647,0.9511,0.9432,0.9703,0.9512,0.9399,0.6863,0.5938,0.9534,0.6401,2.5391,0.0982,2.4409,1.56233628902359,0.7812
SV,question_cah_age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,5,0.9439,0.9337,0.9274,0.952,0.9371,0.9282,0.7492,0.6644,0.93705,0.7068,2.7022428225,0.0530150625,2.64922776,1.62764485069686,0.8138
SV,question_cah_age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,10,0.944,0.9337,0.9275,0.952,0.9371,0.9282,0.7492,0.6644,0.937083333333333,0.7068,2.70235241361111,0.053030413611111,2.649322,1.62767380024377,0.8138
SV,question_cah_age_comment,google/bigbird-roberta-base,2048,PaCMAP,30,2,0.5,50,0.944,0.9338,0.9275,0.952,0.9371,0.9282,0.7492,0.6644,0.9371,0.7068,2.70240721,0.05303809,2.64936912,1.62768827482414,0.8138
SV,question_cah_age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,5,0.938,0.9349,0.933,0.9804,0.972,0.9674,0.9232,0.8848,0.954283333333333,0.9040,3.45321694694444,0.00252841361111108,3.45068853333333,1.85760289979676,0.9288
SV,question_cah_age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,10,0.9848,0.9806,0.9782,0.9946,0.9905,0.988,0.9532,0.9288,0.9861,0.9410,3.7138,0.0020,3.7117,1.92658847015478,0.9633
SV,question_cah_age_comment,google/bigbird-roberta-base,2048,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9991,0.9999,0.9996,0.9994,0.9888,0.983,0.9995,0.9859,3.94194552111111,0.000185867777777769,3.94175965333333,1.98538652491985,0.9927
SV,question_cah_age_comment,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,5,0.9563,0.9442,0.937,0.9693,0.95,0.9387,0.6805,0.5902,0.94925,0.6354,2.51095716,0.09853321,2.41242395,1.55319797514676,0.7766
SV,question_cah_age_comment,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,10,0.9641,0.9508,0.9429,0.9703,0.9512,0.9399,0.6862,0.5939,0.9532,0.6401,2.5384,0.0981,2.4404,1.56217241045923,0.7811
SV,question_cah_age_comment,google/bigbird-roberta-base,2048,UMAP,30,N/A,N/A,50,0.9651,0.9514,0.9434,0.9704,0.9512,0.9399,0.6856,0.5934,0.9536,0.6395,2.5379,0.0986,2.4392,1.56180137448183,0.7809
SV,question_cah_age_comment,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,5,0.9439,0.9337,0.9274,0.952,0.9371,0.9282,0.7492,0.6644,0.93705,0.7068,2.7022428225,0.0530150625,2.64922776,1.62764485069686,0.8138
SV,question_cah_age_comment,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,10,0.944,0.9337,0.9275,0.952,0.9371,0.9282,0.7492,0.6644,0.937083333333333,0.7068,2.70235241361111,0.053030413611111,2.649322,1.62767380024377,0.8138
SV,question_cah_age_comment,google/bigbird-roberta-base,4096,PaCMAP,30,2,0.5,50,0.944,0.9338,0.9275,0.952,0.9371,0.9282,0.7492,0.6644,0.9371,0.7068,2.70240721,0.05303809,2.64936912,1.62768827482414,0.8138
SV,question_cah_age_comment,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,5,0.938,0.9349,0.933,0.9804,0.972,0.9674,0.9232,0.8848,0.954283333333333,0.9040,3.45321694694444,0.00252841361111108,3.45068853333333,1.85760289979676,0.9288
SV,question_cah_age_comment,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,10,0.9848,0.9806,0.9782,0.9946,0.9905,0.988,0.9532,0.9288,0.9861,0.9410,3.7138,0.0020,3.7117,1.92658847015478,0.9633
SV,question_cah_age_comment,google/bigbird-roberta-base,4096,PCA,N/A,N/A,N/A,50,0.9998,0.9994,0.9991,0.9999,0.9996,0.9994,0.9888,0.983,0.9995,0.9859,3.94194552111111,0.000185867777777769,3.94175965333333,1.98538652491985,0.9927
SV,question_cah_age_comment,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,5,0.9563,0.9442,0.937,0.9693,0.95,0.9387,0.6805,0.5902,0.94925,0.6354,2.51095716,0.09853321,2.41242395,1.55319797514676,0.7766
SV,question_cah_age_comment,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,10,0.9641,0.9508,0.9429,0.9703,0.9512,0.9399,0.6862,0.5939,0.9532,0.6401,2.5384,0.0981,2.4404,1.56217241045923,0.7811
SV,question_cah_age_comment,google/bigbird-roberta-base,4096,UMAP,30,N/A,N/A,50,0.9651,0.9514,0.9434,0.9704,0.9512,0.9399,0.6856,0.5934,0.9536,0.6395,2.5379,0.0986,2.4392,1.56180137448183,0.7809
SV,question_cah_age_comment,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,5,0.9826,0.9798,0.9786,0.9919,0.9877,0.9839,0.5022,0.4375,0.9841,0.4699,2.1139,0.2644,1.8495,1.35995816724878,0.68
SV,question_cah_age_comment,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,10,0.9829,0.9797,0.9785,0.9922,0.9885,0.9851,0.524,0.4678,0.9845,0.4959,2.19153481361111,0.238713673611111,1.95282114,1.39743376945027,0.6987
SV,question_cah_age_comment,intfloat/e5-small-v2,128,PaCMAP,30,2,0.5,50,0.9828,0.9796,0.9783,0.9922,0.9887,0.9855,0.535,0.4926,0.9845,0.5138,2.24495283361111,0.221574180277778,2.02337865333333,1.42245514984949,0.7112
SV,question_cah_age_comment,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,5,0.9186,0.9122,0.9083,0.9792,0.9675,0.9587,0.6092,0.6018,0.9408,0.6055,2.3909,0.1124,2.2785,1.50946894635166,0.7547
SV,question_cah_age_comment,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,10,0.9899,0.9854,0.982,0.996,0.9932,0.9907,0.6996,0.6722,0.989533333333333,0.6859,2.80707685444444,0.0921932011111109,2.71488365333333,1.64769039972118,0.8238
SV,question_cah_age_comment,intfloat/e5-small-v2,128,PCA,N/A,N/A,N/A,50,0.9992,0.9984,0.9979,0.9997,0.9995,0.9992,0.8945,0.8759,0.9990,0.8852,3.5501,0.0129,3.5372,1.8807445830486,0.9404
SV,question_cah_age_comment,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,5,0.9886,0.9862,0.9836,0.9957,0.9918,0.988,0.3775,0.2568,0.9890,0.3172,1.7060,0.4514,1.2546,1.12010011010921,0.5601
SV,question_cah_age_comment,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,10,0.9894,0.9868,0.9837,0.9961,0.9927,0.9896,0.4342,0.283,0.9897,0.3586,1.81795783361111,0.398308246944445,1.41964958666667,1.19149048954101,0.5957
SV,question_cah_age_comment,intfloat/e5-small-v2,128,UMAP,30,N/A,N/A,50,0.9899,0.9869,0.9836,0.9958,0.9919,0.9881,0.4311,0.2677,0.9894,0.3494,1.7923,0.4096,1.3827,1.17589916801286,0.5879
SV,question_cah_age_comment,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,5,0.983,0.9792,0.9772,0.9906,0.985,0.9797,0.4716,0.4424,0.98245,0.4570,2.0720163025,0.2760977025,1.7959186,1.34011887532413,0.6701
SV,question_cah_age_comment,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,10,0.9836,0.9794,0.9774,0.9911,0.9862,0.9816,0.4722,0.4626,0.9832,0.4674,2.1043,0.2661,1.8382,1.35581041447542,0.6779
SV,question_cah_age_comment,intfloat/e5-small-v2,256,PaCMAP,30,2,0.5,50,0.9836,0.9793,0.9774,0.9912,0.9864,0.982,0.4775,0.4864,0.9833,0.4820,2.1470,0.2514,1.8956,1.37682165511732,0.6884
SV,question_cah_age_comment,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,5,0.9193,0.9127,0.9088,0.9778,0.9658,0.9569,0.6029,0.597,0.9402,0.59995,2.37211336111111,0.115781404444445,2.25633195666667,1.5021091693571,0.7511
SV,question_cah_age_comment,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,10,0.9895,0.9851,0.9817,0.9957,0.9927,0.9903,0.697,0.6699,0.9892,0.68345,2.79764651361111,0.093462680277778,2.70418383333333,1.64444027964938,0.8222
SV,question_cah_age_comment,intfloat/e5-small-v2,256,PCA,N/A,N/A,N/A,50,0.9991,0.9984,0.9979,0.9997,0.9994,0.9992,0.8883,0.8684,0.9990,0.8784,3.5243,0.0145,3.5097,1.87342225085537,0.9367
SV,question_cah_age_comment,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,5,0.9882,0.9859,0.9833,0.9949,0.9905,0.9868,0.367,0.258,0.9883,0.313,1.69199392111111,0.456660587777778,1.23533333333333,1.11145550218321,0.5557
SV,question_cah_age_comment,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,10,0.9894,0.9865,0.9837,0.9953,0.9913,0.9878,0.402,0.2586,0.9890,0.3303,1.74055249,0.43388569,1.3066668,1.14309527162,0.5715
SV,question_cah_age_comment,intfloat/e5-small-v2,256,UMAP,30,N/A,N/A,50,0.9895,0.9865,0.9835,0.9949,0.9903,0.9859,0.3826,0.1962,0.9884,0.2894,1.6329,0.4886,1.1442,1.06967772093592,0.5348
SV,question_cah_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,5,0.9827,0.9787,0.9773,0.9905,0.9854,0.9803,0.4504,0.4142,0.9825,0.4323,2.0016,0.3027,1.6989,1.30342248714682,0.6517
SV,question_cah_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,10,0.9834,0.9789,0.9773,0.991,0.9863,0.9817,0.4436,0.4197,0.9831,0.4317,2.0015175625,0.3040971025,1.69742046,1.3028508970715,0.6514
SV,question_cah_age_comment,intfloat/e5-small-v2,512,PaCMAP,30,2,0.5,50,0.9834,0.9789,0.9773,0.991,0.9865,0.982,0.4523,0.4458,0.983183333333333,0.4491,2.05129232111111,0.285298417777777,1.76599390333333,1.32890703336739,0.6645
SV,question_cah_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,5,0.9188,0.9122,0.9082,0.9777,0.9657,0.9569,0.5997,0.5932,0.9399,0.5965,2.3604,0.1180,2.2425,1.49748228147559,0.7487
SV,question_cah_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,10,0.9895,0.985,0.9817,0.9957,0.9927,0.9903,0.6967,0.6697,0.98915,0.6832,2.7967545225,0.0936054025,2.70314912,1.64412563996794,0.8221
SV,question_cah_age_comment,intfloat/e5-small-v2,512,PCA,N/A,N/A,N/A,50,0.9991,0.9984,0.9979,0.9997,0.9994,0.9992,0.8882,0.8684,0.9990,0.8783,3.5241,0.0146,3.5095,1.87336892789434,0.9367
SV,question_cah_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,5,0.9883,0.9858,0.9833,0.9948,0.9905,0.9867,0.3365,0.2437,0.9882,0.2901,1.6341,0.4874,1.1467,1.07086225071201,0.5354
SV,question_cah_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,10,0.9893,0.9863,0.9835,0.995,0.9908,0.9871,0.3832,0.251,0.988666666666667,0.3171,1.70502658777778,0.451001787777778,1.2540248,1.11983248747301,0.5599
SV,question_cah_age_comment,intfloat/e5-small-v2,512,UMAP,30,N/A,N/A,50,0.9896,0.9865,0.9834,0.9945,0.9895,0.9848,0.3456,0.1567,0.9881,0.2512,1.5356,0.5430,0.9926,0.996290635306786,0.4981
SV,question_cah_age_comment,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,5,0.9716,0.9643,0.9597,0.9758,0.9593,0.9481,0.3044,0.272,0.9631,0.2882,1.56583511111111,0.455535004444444,1.11030010666667,1.05370778998101,0.5269
SV,question_cah_age_comment,qwen3-embedding:8b,1024,PaCMAP,30,2,0.5,10,0.9754,0.9671,0.9622,0.976,0.9596,0.9484,0.3025,0.2668,0.964783333333333,0.2847,1.56108365444444,0.462581351111111,1.09850230333333,1.04809460609877,0.524
